tag,Tokoyami Towa,Mori Calliope,Takane Lui,Ookami Mio,Kageyama Shien,Hakos Baelz,Hoshimachi Suisei,Vestia Zeta,Rikka,Yatogami Fuma,Ayunda Risu,Kazama Iroha,Nakiri Ayame,Tsunomaki Watame,Shiranui Flare,Kishido Temma,Kobo Kanaeru,Astel Leda,Minase Rio,Ninomae Ina'nis,Himemori Luna,Axel Syrios,Inugami Korone,Kanade Izuru,Momosuzu Nene,Hakui Koyori,Pavolia Reine,Moona Hoshinova,Takanashi Kiara,Yuzuki Choco,Shirogane Noel,Oozora Subaru,Shishiro Botan,Nekomata Okayu,Robocosan,Sakura Miko,Anya Melfissa,Aki Rosenthal,Aragami Oga,IRyS,Amane Kanata,Ouro Kronii,Yukoku Roberu,Airani Iofifteen,Yukihana Lamy,Usada Pekora,Arurandeisu,Natsuiro Matsuri,Regis Altare,Shirakami Fubuki,Houshou Marine,Utsugi Uyu,Kaela Kovalskia,Kureiji Ollie,AZKi,Omaru Polka,Tokino Sora,Hanasaki Miyabi,La+ Darknesss
combat,2.2915705996530765e-15,4.1206292242496265e-22,2.6186020318896882e-23,9.006832761320816e-23,0.0,2.601230078073704e-22,5.409124900879324e-22,3.4100471917398197e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9837891164840924e-09,9.627255003985032e-24,0.0,1.1677668557966844e-13,3.3927091396508896e-16,1.900230966074373e-18,0.0022318359805680588,0.0,0.001134874940748273,1.0200607221117622e-21,2.640455565703259e-22,3.3933186763261936e-21,3.9291686131545543e-22,0.0,0.0,1.3276839051612176e-22,0.0011916055002869639,8.373577345157851e-23,1.9507823811472782e-22,1.6394015182523895e-22,0.0008702031105322246,1.8824714530045383e-22,5.457735099992265e-11,3.776517325494312e-05,0.0,8.24170969616022e-22,1.2802021186931045e-17,1.0681280890287784e-22,0.0,7.230227739136749e-21,7.589320838222324e-13,2.5465244470947877e-23,0.0,8.205354812701383e-23,7.441288476416563e-22,0.0,1.1400816727363188e-20,1.1174201554444043e-18,0.0,9.355948614329089e-25,2.4639700684383185e-22,2.7160460242388404e-23,8.771461777299043e-06
comedy,7.1813565450536e-12,4.754280357766408e-10,1.3258107121907095e-22,0.21166975240533967,4.348502329363444e-05,8.570287223107264e-09,0.0,1.9696502681600925e-13,0.0,1.5235385340863013e-10,8.1479170108535e-12,0.0,0.0,1.235796367936596e-05,7.329656604436932e-23,0.0,4.955605060172238e-15,3.66093675113874e-25,5.2029397922317335e-17,7.293602475176982e-06,0.001229345848675065,4.862901142178364e-14,1.9742287120039854e-13,0.0,0.0007242880743063777,3.295073222279214e-17,1.4137341911923735e-09,6.79049634954181e-23,1.0901566799322077e-08,3.1705709717819e-21,0.003250069142432062,7.915045748756253e-16,1.1431422143630043e-07,1.2896882218318746e-15,7.361441309816898e-22,1.500060985835562e-10,3.816836781907521e-14,8.174709362663767e-22,0.1521753268038292,2.0390790150850156e-13,0.0,2.9242010351232298e-08,4.3992555210681765e-21,7.184752599305685e-05,3.156807118357836e-09,4.4608689442922196e-11,1.5094034291362386e-10,1.4962835333956824e-10,2.1061219871673864e-05,2.0247689938829763e-19,0.0,4.0175011651652505e-11,2.8750082263442314e-07,2.7469790984507563e-23,6.918625884094694e-06,0.0,1.3876618628707403e-06,0.0,2.0522122934046895e-05
competitive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0779378511800834e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92083089141983e-15,3.5151030473091664e-15,0.0,0.0,0.0,0.0,9.738423541037024e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3974803330079236e-22,0.0,0.0,0.0,0.0,8.894622787804216e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0407650483254832e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18991251655126e-11,0.0,0.0,0.0,0.0,0.0,4.186720916522598e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017561138286225e-12,0.0,0.0,0.0,0.0,2.089670370868782e-11,0.0,0.0,0.0,0.0,0.0
cooking,0.0,0.0,3.01496465678744e-11,3.4361230565704453e-12,1.887667706207477e-11,0.0,7.937367647173727e-13,1.0603833349147782e-15,0.0,0.0,0.04270056516293347,0.0,0.0,6.8739269865647e-09,7.135096927585043e-11,0.0,0.06152835670343221,0.0,0.0,0.0,1.5126657315433224e-13,0.0,2.084328264893667e-14,0.0,0.0,3.496514118497854e-14,5.200612849815751e-10,9.968080847981847e-09,0.0,0.0,0.0,1.500562216160995e-11,0.0,1.3788728121018257e-09,0.0,5.382924161716328e-10,1.2732329907775055e-17,0.0,0.0,0.0,7.059258432662612e-10,2.5233858749619102e-09,0.0,0.06333693515174861,0.0,7.933071122176447e-11,1.0041099949519419e-10,0.0,0.0,2.1964606663626402e-10,0.0,4.0175011637958097e-11,7.579542810072097e-08,5.034575558885375e-09,0.0,6.712284394051483e-11,1.3876617977410773e-06,0.0,0.0
cozy,2.2915706294226037e-15,0.0,0.0,0.0,1.0947349018086883e-13,0.0,0.0,1.9628889483172304e-13,0.0,0.0,0.021371111859136274,0.0,0.0,5.5801202154946877e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.3927091396508896e-16,0.024611136529936097,0.0,0.03314502720004008,0.0,0.0,0.0,0.0,7.012870549481602e-14,0.0,0.0,0.0,1.2387192124636025e-18,0.0,0.0,0.0,3.8167809676332844e-14,0.0,0.0,0.0,0.0,1.399257827512012e-13,1.2802021186931045e-17,0.0,4.197707198623584e-24,0.0,1.1213234846982601e-14,0.0,0.0,0.03476353962810171,0.0,0.0,0.0,0.0,0.0,0.0,6.209688800236874e-14,0.0,0.0
crab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.217965510747951e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crafting,0.06463154934327012,1.1310163356933781e-05,0.1504563598257206,0.003964183630889062,0.03533833269047179,0.07591381663642041,0.12956008248257672,0.0056550162863713786,8.35857202482923e-05,1.818204631931222e-09,0.045687974178902614,0.2272967279355235,0.004115530026870476,0.18086083643586673,0.01943277735536487,0.00225023261857501,0.06152835670972291,1.5512297350491194e-05,0.22910090137728206,0.0016996706159562193,0.1632580269419273,4.751352396818367e-05,0.0001860778804694045,0.0072912616985973625,0.23017511770543422,0.22864019564976323,7.72713757796646e-07,0.05269383068358139,0.09225153993575017,6.708605432429866e-14,0.0009251155778557265,0.2294313420269056,0.13443375929215057,0.21863966281000158,0.0014082889661047701,0.17321646793501677,0.1185712542926198,0.023779269678337083,0.0,0.008507876273678055,0.12052698157181091,1.5008167069557332e-05,2.716372433639735e-06,0.06363748025470836,0.186366340148088,0.22851828444931788,0.008920029095763348,0.0018093737113811215,0.18937185237270895,0.025859993071604574,4.636231123001878e-07,0.08477980616067181,0.0006596355022369186,0.12560500697920343,0.1695475771910535,0.1076976693965444,0.17982545607584313,0.002500523257026954,0.23736935980799065
creature collector,0.0,0.0,0.0,4.451845886889991e-16,0.0,0.0,0.0,9.126803944293544e-16,0.0,0.0,1.7890880427737635e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764956397561381e-12,0.0,0.0,0.0,0.0,0.0,2.327707656005984e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141114190513581e-16,0.0,0.0,0.0,0.0,2.7743914195769e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0033093267518818e-15,0.0,0.0,0.0,0.0,0.0,0.0
creepy,0.0,4.664900272017433e-22,0.0,0.0,0.0,0.0,0.0,2.927477226878065e-21,9.913317171158452e-23,0.0,0.0,0.0,0.0,0.0,0.018070942296002146,0.0,1.237935080723028e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6157473261693004e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.027038387325736e-22,0.0,4.306339040854583e-22,0.0,0.0,8.714545658956886e-19,0.0,0.0,2.604806370944571e-21,0.0,0.0,8.814205607630553e-23,9.428728010594686e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crime,0.0,8.478057567759919e-21,0.0,0.0,0.0,3.086200484373009e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5779345412766844e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061072404725192e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.058997104705214e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cross-platform multiplayer,0.011003532063348566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.397120982939228e-23,0.0,0.0,0.0,0.0,0.0,5.046096227240753e-22,0.0,0.0,0.0,0.0,0.0,0.0,3.3093771332119244e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.665045817778718e-23,0.0,1.6081924068255553e-17,0.0,0.0,0.06495092965991318,0.0,0.06095226658874429,7.764818356164396e-18,0.016723098375149452,0.0,0.0,0.0,0.0,2.7900875252058896e-19,7.043750069721215e-08,0.0,1.0114054035197744e-19,0.10655845404480077,1.2143138475549509e-18,0.0,1.3357336380852767e-07,0.0,3.910126834059046e-23,0.0
cute,2.2915705996530765e-15,1.1051182882002272e-08,0.0,0.21166975240533967,4.157865911008926e-07,1.4274658752572302e-08,0.0,1.969650251270018e-13,0.0,0.0,2.203411924764543e-09,0.0,0.0,5.580120219817259e-14,7.329656604436932e-23,0.0,2.3356685642179278e-07,4.98462198324428e-09,1.8539517200252916e-24,1.1482424331961632e-20,0.0012293458486754044,2.496882163948019e-06,1.247223907316025e-10,1.65764597154831e-08,0.0007236282107911907,1.85593730273273e-17,4.706319608566966e-10,4.186720916523277e-10,1.1413852963999071e-08,0.0,0.003250069142432062,0.0,1.2387192124636025e-18,0.004587703218657567,1.2903251692583542e-06,1.4512274660312036e-09,1.2486197696295702e-08,0.0,6.971732091958838e-09,3.452855849373952e-09,3.163740136235585e-09,7.434482643787679e-09,2.593476778592801e-06,0.0016766394410995464,1.039081870197234e-24,4.678441508821783e-10,2.329340687645225e-09,0.0,5.017561138342303e-12,2.0247527353097092e-19,0.0,4.0175011637958097e-11,5.235844738071677e-08,1.8202718978939692e-09,6.918625884094694e-06,0.0,1.3876618628707403e-06,0.0002373707419622885,1.8457117208778424e-22
cyberpunk,0.0,6.389780510842387e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.882422529127986e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401308914487072e-10,0.0,0.0,0.0,1.0270172023085022e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5670107477135064e-08,3.7826811956095585e-07,0.0,0.0,0.0,1.1564368278221517e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dark,0.05465502772690754,4.754290613852578e-10,0.030967591179062944,6.156251137087074e-06,7.922086347702672e-15,0.04418396252413384,7.403223081809209e-08,0.07205585026759079,0.003640878100375537,2.6612365714145127e-13,0.0,2.3424882442385857e-14,0.0,0.006851074984950425,0.019734363490486437,5.003849443649334e-06,3.205204491872119e-08,4.690710407398975e-07,2.7031495326436977e-08,0.06866518564891733,0.0013179176240229531,2.9360276121441934e-11,0.0022342005121840274,0.0005446988678009681,0.0018585031515868126,3.021058099979371e-13,0.017532617072051983,1.4280349534560563e-22,0.016765296875251308,3.0421113623528676e-05,0.0032500691425455244,1.8779791124699664e-14,0.00877000142433788,0.010600140806393364,0.000245892452943699,9.871410902862334e-09,0.032016566158317335,2.312602774755303e-20,0.0,4.0943446809563056e-08,3.055097751211419e-14,2.839708902975101e-16,2.552356509386831e-13,3.4859418561865864e-14,0.0,1.7949968627866477e-07,9.712930254678511e-06,1.907838908239705e-21,0.010248856108272893,8.711299341433053e-14,2.674542936273849e-13,1.87706814522915e-14,5.752961637551457e-15,1.0489417654124085e-13,8.724146178758102e-06,1.4298861012615678e-14,3.032797893095619e-15,1.8938009897901245e-13,0.0
dark comedy,0.0,0.0,0.0,1.3583140765929328e-21,2.250591294181933e-21,2.950301757855771e-22,0.0,1.6890074309404855e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038059209973491837,0.0,0.0,0.0,0.0,0.0,4.492079845902735e-22,2.9636771132010966e-16,0.0,0.0,0.0006208476750656621,0.0,0.0,1.1803874849995654e-21,0.0,0.0,1.2639931439157247e-22,0.0,0.0,7.361441309816898e-22,0.0,6.424302937563676e-22,4.189517265380273e-22,0.0,7.946637024404181e-22,0.0,0.0,1.660897871638013e-21,0.0,0.0,9.741203703492594e-23,1.6243742877257068e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dark humor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50196772795348e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dating sim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.184752599305685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
death,0.0,0.08485549675110088,0.0,0.0,0.0,1.6544546418505917e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200290552417087e-22,1.0975918307909354e-07,0.0,0.0,0.0,0.0,2.6621864882945783e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2990006099429032,0.0,0.0,0.0,5.8399100347914745e-22,0.0,0.0,0.0,0.0,0.0,4.4295637768091596e-17,0.0,0.0,0.0,0.0,3.5242323128570453e-07,0.05916929090364164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2422721494524763e-24,0.0,0.0,0.0,0.0,0.0
destruction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9530911203789337e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.540024187439273e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
detective,0.011003532063505926,8.478057567759919e-21,0.0,3.467101062823138e-16,0.1009618627656856,0.0,0.0,0.0,0.0,0.0,6.397120982939228e-23,0.0,0.0,0.0,0.0,0.0,5.046096227240753e-22,0.0,6.519502990391997e-05,2.8722429539725165e-13,0.0,3.5379215331397804e-07,0.0,2.316035226726598e-07,0.0,5.73956226558811e-20,0.05611168905657132,0.0,0.0,0.0,0.0,3.061072404725192e-16,1.0247188933809909e-22,0.0,3.665045817778718e-23,0.0,1.6081924068255553e-17,0.0,0.00041525014182553714,0.06495092965991318,0.0,0.06095226658874429,0.006705576867601896,0.01672309837515406,1.903286496142535e-18,0.0,8.157448090079121e-08,0.0,2.7900875252058896e-19,7.043750069721215e-08,0.0,1.0114054035197744e-19,0.10655845404480077,1.2143138475549509e-18,0.0,5.059669000178483e-07,0.007926802782111574,8.416588690695142e-05,0.0
difficult,0.0,0.009664583426045807,0.0,0.0,0.0,0.0,0.0,1.4313677840415344e-15,0.12439328565596708,0.0,0.00025271231702846423,0.0,0.0,3.882422529127986e-13,0.06342481194443465,0.004921962111926906,0.0,0.0,0.0,0.018199477602246657,0.021087940713536774,2.8700193049101276e-13,0.10551216381850384,0.0,0.0,9.695728027620606e-12,0.0,0.0,0.012238215403158732,0.0,4.3951843542523335e-05,0.0,3.80012259706655e-05,2.7801255847502033e-22,0.0,0.0,2.3390567754918684e-18,0.09858442404761104,9.70736442543765e-21,4.799826295822379e-05,0.05211483193831621,1.7599074613655192e-05,0.0,6.248252663109608e-09,0.0,1.5028218900094629e-05,0.08181863011005243,0.0,1.5244404271512588e-13,0.0,0.0,0.0,0.0,3.536248313179855e-06,0.0,0.0,2.0951877683445545e-08,5.4256941169288355e-05,0.0
dinosaurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5495561572463354e-07,0.0,4.862849468058489e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5213946339789556e-15,0.0,0.0,0.0,0.0,0.0,1.1539257908015929e-15,0.0,0.0,0.0,0.0,2.9709548601894507e-13,0.0,0.0,0.0,0.0,0.0,8.228004974960551e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.734088311299911e-14,0.0,0.0,0.0,0.0,4.9422071155012635e-15,1.039081870197234e-24,0.0,0.0,8.677553796270997e-13,1.6832042451110155e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drama,2.009120535650018e-15,1.848206161431475e-12,0.0,8.464894346804362e-06,0.10095363027307236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.504954709371315e-05,2.8722429539725165e-13,0.0,1.3150652026041616e-11,0.0,1.0328840245895808e-08,0.0,1.044994092779647e-11,2.379456559664007e-17,0.0,0.0,0.0,0.0,2.2257971277535637e-09,0.0,4.052079734905713e-13,0.0,1.751868522005212e-10,0.0,0.0,2.861808021520049e-12,0.0,0.024058696657561877,0.0,8.29325378227338e-12,0.0,1.903286496142535e-18,0.0,8.157448091209097e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1178517706442914e-17,0.0,3.751697207088363e-07,0.0
driving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.998913711543148e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6178181019633703e-12,0.0,0.0,0.0,0.0,6.452334117127768e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dungeon crawler,7.064543245972079e-25,0.0,3.01496465678744e-11,0.0,0.0,0.0,0.0,0.0003421894881390786,0.0,1.4567468988777026e-12,0.04270056516293347,0.0,0.0,0.0,7.135096927585043e-11,9.11411393164064e-13,0.06152835670343221,2.430947612104767e-24,0.0,3.6003557552721184e-13,0.0,6.900820769068569e-14,0.0,1.572731892145617e-07,0.0,0.0,0.05085629522965271,9.968080847981847e-09,0.0,0.0,0.0,1.500562216160995e-11,2.228107315579099e-13,1.6389570232899246e-11,0.0,0.0,0.00013015507768554966,0.0,0.0,0.0,0.0,9.283017855408986e-10,9.162450105195528e-24,0.059605507479066164,0.0,3.4722021778971506e-11,1.481579889454395e-13,0.0,0.005417736724812179,5.564228621046176e-12,0.0,3.046356677264548e-20,7.332126266939944e-08,3.8191373907647967e-10,0.0,6.712284394051483e-11,0.0,1.4517027979087842e-18,0.0
dystopian,0.0,0.0,8.041448459191073e-23,1.017621342011185e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2363323813549952e-22,4.2280234853077457e-10,0.0,3.4259382821717942e-06,0.0,0.0,6.87728753367713e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.645699592394204e-13,0.0,0.0,0.0,1.0161533995447216e-19,1.5491521494488057e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28038758005241e-15,1.5599454746963633e-09,0.0,0.0,9.660400873632113e-24
economy,0.0,0.0,0.0,2.175566351611477e-22,0.0,0.0,0.0,0.0,0.0,0.0,2.1722536605333095e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4916276269138564e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emotional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34550374651179e-24,0.0,0.0,0.0,0.0,4.65938470992775e-13,0.0,0.0,0.0,3.87492542047557e-23,0.0005446962612582639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.608733500332788e-12,0.0,0.0,0.0,0.0,2.975145287412884e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538029068723103e-23,0.0
escape room,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1202126950677677e-05,0.0,0.0,0.0,0.0,3.526826759872872e-06,0.0,0.013937705086027343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018529048173025127,0.0,0.0,0.0,0.0,0.0,0.0,5.754709261750195e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exploration,3.168906274809545e-05,0.08485549675116587,0.00044171408572103846,1.9471863883852498e-05,1.612190103605959e-08,8.586949070553338e-09,3.2205708507373416e-17,0.0008175579989055316,1.765271311105491e-05,0.08632887750067728,0.04271314698320792,2.3417995384081586e-14,1.1932631974783247e-18,0.003675922956679826,0.030830496350909915,0.0003117122241799009,0.06152836407981957,4.298503243969142e-06,0.0003464421208448833,5.939873918511068e-16,2.8560359466106117e-09,0.04487288687944988,0.0040591087339684005,4.4937666653185726e-08,0.0024815291146857467,0.007669496007131403,1.3891862814509519e-05,1.2348996322946893e-08,0.013999711777787773,2.277311080047488e-09,0.3431118743451474,4.233029510401838e-06,0.0017645809840419104,0.00458770242495702,0.004992530052998014,0.0004711273287885843,0.003965971805421021,0.033352062181506305,2.5937547391964914e-16,0.00029335613112743507,0.01362774711172038,0.00045495418395786346,0.0004542466933736321,0.05960550751725902,0.0006275390073803949,7.818339032207863e-05,0.07370952654664369,0.006067874336206519,0.010910557503537066,0.012012280645378263,0.0006756549580544996,5.528238104401125e-12,0.006321784847639325,0.04855545159205255,0.03934482832784658,0.027231922955735788,1.5562330275315884e-09,0.0001657420771598433,0.0
extraction shooter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002466844889167758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035221568852837685,0.0,0.0,0.0,0.00042878444092742346,0.00011681363894806356,0.0008144138701329239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894528113267698e-07,0.0,0.0,0.0,0.0,0.004565150173414574,0.0,0.0,1.8065420405370507e-05,0.0,0.0,0.0,0.0,0.0,0.001259854906941715,3.8192685464420904e-05,0.0,0.0,0.0,2.9380163517464886e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
family friendly,0.0,0.0,2.6186020318896882e-23,9.006832761320816e-23,1.0947349018086883e-13,0.0,0.0,1.969650251270018e-13,0.0,0.0,0.021371111859136274,0.0,0.0,1.235796367936596e-05,0.0,0.0,1.9837891164840924e-09,9.627255003985032e-24,1.8539517200252916e-24,1.0759337536107489e-20,0.0,0.02461113654183522,0.0022318359805680588,0.03314502720004008,0.001134874940748273,0.0,0.0,4.186720916524705e-10,7.012870549481602e-14,3.1705709717819e-21,0.0,6.309340475546036e-25,0.0011916055002869626,0.0,4.240041726091532e-24,1.8696222661492875e-23,3.8167809676332844e-14,0.0,0.15217531983209712,0.0,0.0,2.9242010351232222e-08,0.0,0.0,1.039081870197234e-24,7.210656111888431e-24,0.0,2.5465244470947877e-23,5.017561138286225e-12,0.03476353962810171,0.0,0.0,0.0,2.089670370868782e-11,0.0,9.355948614329089e-25,6.209688800236874e-14,2.7160460242388404e-23,0.0
fantasy,0.0,0.009666028432424565,0.006680940338763599,0.21166975196700685,0.0,2.601230078073704e-22,5.409124900879324e-22,0.006470241755192709,0.12439328565596708,2.0779378511800834e-14,2.2532739370584723e-14,0.0,0.0036251912598726462,0.0,0.06351599474970589,0.005002742020159297,4.412074279020934e-07,2.9208309010470847e-15,3.5151030473091664e-15,0.018199477602734295,0.021087940713536774,4.250174872447657e-12,0.10775459757603736,2.2095667134746248e-13,0.001134874940748273,9.695728029912496e-12,0.05085629522965271,1.9442527543958958e-12,0.012239974066962271,0.0,4.3951843542523335e-05,1.320576679411838e-19,0.0012296067262576279,8.373577345157851e-23,1.9507823811472782e-22,2.2976409750234797e-06,0.0014973412068601938,0.0985844645406799,4.034050103703534e-08,4.7998293462135896e-05,0.05211483193831621,0.2459599818002132,4.809532666218641e-06,3.56147371898044e-14,5.177855336931134e-07,1.5028218900129501e-05,0.0818226653008149,2.0407650852216156e-14,1.1764118005842873e-10,1.7663997862106485e-13,2.1003001111799565e-21,0.0,3.3182426428602234e-08,2.0319961885678518e-18,0.0,2.281318175039372e-16,0.00029426272485866674,9.021636415663354e-05,8.77682335752956e-06
