tag,Tokoyami Towa,Mori Calliope,Takane Lui,Ookami Mio,Kageyama Shien,Hakos Baelz,Hoshimachi Suisei,Vestia Zeta,Rikka,Yatogami Fuma,Ayunda Risu,Kazama Iroha,Nakiri Ayame,Tsunomaki Watame,Shiranui Flare,Kishido Temma,Kobo Kanaeru,Astel Leda,Minase Rio,Ninomae Ina'nis,Himemori Luna,Axel Syrios,Inugami Korone,Kanade Izuru,Momosuzu Nene,Hakui Koyori,Pavolia Reine,Moona Hoshinova,Takanashi Kiara,Yuzuki Choco,Shirogane Noel,Oozora Subaru,Shishiro Botan,Nekomata Okayu,Robocosan,Sakura Miko,Anya Melfissa,Aki Rosenthal,Aragami Oga,IRyS,Amane Kanata,Ouro Kronii,Yukoku Roberu,Airani Iofifteen,Yukihana Lamy,Usada Pekora,Arurandeisu,Natsuiro Matsuri,Regis Altare,Shirakami Fubuki,Houshou Marine,Utsugi Uyu,Kaela Kovalskia,Kureiji Ollie,AZKi,Omaru Polka,Tokino Sora,Hanasaki Miyabi,La+ Darknesss
cult classic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.049064754894206e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1889433789686198e-13,0.0,0.0
custom volume controls,0.0,0.0,0.0,0.0,0.0,0.003112182451883431,0.0,0.006130325984132313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.320480705321354e-06,0.0,0.0,0.0,0.0,0.0,2.811306996491324e-07,0.0,0.0,0.0,2.5194374083675362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.991774835571445e-05,0.0,0.0,0.0,0.0,0.0,0.0
cute,0.000179074432298013,5.987328579422047e-08,2.7028401994786308e-09,0.03417315900315204,0.03846715281294236,5.7806652487627535e-09,4.66819767422419e-05,0.003770635674199392,0.0003825464525101458,0.00758763439216255,0.00017757292238531112,9.625045798322207e-13,1.5110680463566618e-05,6.54991708293161e-06,2.424241164388719e-06,0.0024720601135968944,6.215784687236978e-05,0.014777025988764833,0.0014272929871256414,0.01231066738937143,0.00041120753838891946,1.6604347597104697e-05,2.6767927697845175e-05,0.024296722815845006,0.0002683837039637385,6.372276849767983e-08,3.7021315251745627e-07,0.0014507120718247092,0.0034917032866101584,2.7968432456125927e-14,0.0006071051827204483,4.277253649788277e-09,3.910510527602917e-08,0.002983178226317946,0.0007551748226989049,2.078112878169884e-08,0.0002789591537588972,2.315294814512969e-22,0.044093455311223745,5.882974110522917e-09,0.00023986916103601713,0.006247152898515017,3.364258055475819e-07,0.002205469534640132,1.7225005021410213e-09,1.1712521910800806e-06,0.0024366817742346616,9.004229442812662e-06,0.0033541749122973615,4.6998495302201497e-07,7.642292729828707e-09,0.002214194329034169,8.923958218879409e-05,8.258294573299362e-07,1.3093527127379678e-06,5.1905936412832324e-05,2.5299906610810892e-06,0.0006142767277183353,2.5572210333019195e-05
cyberpunk,9.751209101914486e-11,1.7819099673488252e-08,0.0,1.3539059021221139e-06,2.7000835799578957e-08,0.0,0.0,7.717840384243664e-08,3.017132373051348e-10,0.0,1.840667959386468e-05,0.0,0.0,1.2658788133982892e-13,0.0,3.3703119689643273e-09,6.276264493956886e-09,2.0397244175563045e-09,2.7298330030727704e-09,0.0,0.0,1.0521071901595584e-07,0.0,4.172007338428267e-10,0.0,3.220837306382893e-12,1.5100913970701967e-09,1.485662986557466e-07,4.2133113055243394e-11,0.0,0.0,8.209452377976898e-10,1.2719758062986542e-10,0.0,0.0,6.192099150209046e-11,0.0,0.0,0.0,0.0,0.006466193379309207,4.3646044635004097e-08,0.0,8.941951660152866e-07,0.0,5.349535423968452e-11,2.7321361672772064e-08,0.0,4.427190163737978e-20,0.0,0.0,6.139102120431203e-10,3.216047098611378e-07,2.0832414340836182e-08,0.0,0.0,0.0,1.4470968103705264e-08,0.0
dark,0.025609469959466866,0.023663562448797824,0.012572009291665754,9.853878627791404e-07,1.5430722553450055e-05,0.014793375062390179,1.8187656838558138e-08,0.02615502558796262,0.001001145130417392,9.919379060647337e-13,5.256233739479893e-07,9.576569285053707e-15,2.0877399539055702e-14,0.0022338455053003115,0.004564142302573427,6.159597353902179e-05,3.242968629897389e-05,9.058531977265705e-08,9.542387295092419e-05,0.01742162504356586,0.004200284331964316,2.9584913705613744e-11,0.013523768073694523,0.00018463451221942888,0.005816995301380205,0.00019135509002982446,0.006553778865784051,1.762383702999653e-23,0.0050408197766037026,0.0026428674361189553,0.05602792553989551,1.722752010014823e-05,0.0032057344609948443,0.0037023754459090765,4.055103716224367e-05,4.0162548094573483e-05,0.015574708153176459,1.88206723597246e-15,0.0,0.03032737495995841,0.00018681383326547694,0.010500673924422775,0.0001247366626659359,0.00946743163033692,4.9914990299141455e-08,8.720922997303856e-06,0.016006716133740904,2.6062113088265615e-10,0.00513414718738304,3.6825411368716056e-05,2.708259608010167e-14,5.2161158358267415e-05,0.04458375271198427,7.664218773012567e-11,1.638408645169066e-06,4.035039201122565e-08,1.1927341409073959e-13,2.566532177060574e-08,0.0
dark comedy,0.0,1.7353903150499727e-07,0.0,7.010850970305915e-11,7.954473091598288e-22,9.872659923135294e-23,0.0,4.671160986919347e-22,0.0,6.61369062380957e-08,0.0,0.0,0.0,0.0,0.0,6.07793463755101e-05,0.0,0.0,0.0,0.0,0.0,1.2643203105636523e-22,0.0006534161431159627,0.0,0.0001711282853482969,0.00019135508786432634,1.1470646090374958e-17,0.0,3.5490675068377246e-22,0.0,0.0,4.6620113718712324e-23,4.893884436977791e-09,0.0,1.2140026111908717e-22,0.0006597687149484942,2.1173150883988786e-22,9.516705415414805e-23,1.298021614615609e-09,1.0543200604057284e-22,0.0,0.0,2.154516411522982e-22,0.0,1.237267771471324e-10,1.7215621215391628e-05,4.3876000699921745e-23,0.0,0.0,0.0,0.0,0.0,2.5589199968773276e-08,0.0009897270761391613,0.0,0.0,0.004251254287723512,4.645219633740028e-08,0.0
dark fantasy,0.0,0.00269514780081007,0.0,6.583283430495809e-06,1.7611713800034275e-19,7.998106993624462e-06,0.0,0.0009028339411646672,0.034082281439519045,0.0,3.8421267748498876e-13,0.0,0.0,4.583565245125968e-15,0.01466882209551635,0.0007860216758474559,6.213243682317916e-05,0.0,0.0,0.01666690074827652,0.006989743391307461,8.077825535069271e-14,0.021768426906142835,1.0676626620477714e-05,0.0,2.988376961472108e-12,0.0003977622304431177,5.559741395544926e-20,0.007170968486807204,2.7962144683472654e-14,8.147294778856715e-06,0.0,1.0856811438344904e-05,0.0,0.0,8.290869696506581e-15,8.864487866726157e-15,0.02239396242526981,1.4305720010127277e-13,6.368169496866986e-06,0.014006758826231707,0.030451907798075786,2.5776901251437922e-14,1.4071436334270927e-20,0.0,0.003986411323911338,0.022100043685286584,0.0,1.7810973381887516e-13,1.6472003919320939e-09,0.0,7.206755636697746e-14,2.3935858616716613e-20,7.564696151044557e-16,0.0,0.0,0.02703990999491576,9.533159265920314e-06,0.0
dark humor,9.308042769147722e-15,1.7819615080390517e-08,3.2542393462147263e-23,0.03386268844173439,1.896724051327577e-09,6.166235887868448e-15,0.0,3.352753497116739e-07,1.2426327320789671e-15,1.1103245894125699e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7690550429258533e-10,4.052272615932258e-23,7.156726080916449e-07,3.280553438178431e-14,2.500453186550783e-11,6.922656355281006e-07,3.0906990531254956e-10,0.0001711282853482969,1.2650134641092591e-13,4.11667558102899e-09,0.0,4.21331130555983e-11,2.6189107847770496e-08,0.0,7.470866255037542e-12,0.0001529683554008359,1.6419773456927004e-13,1.2140026111908717e-22,2.0185392858752625e-10,1.0632948363235696e-07,9.516705415414805e-23,0.0,0.0010552518684084982,4.2116113215744256e-09,8.226068833958056e-08,2.5889200100336938e-14,7.534800687559186e-08,1.2373268233346024e-10,3.5336610551930188e-12,1.5154831224401664e-13,1.0873381048951369e-20,1.2755769746336644e-11,1.8301029293993632e-11,8.13605888196583e-14,6.218967909152035e-15,3.373384189606149e-07,0.01081360505603843,2.4856152970502247e-14,0.0,1.3173868150370842e-14,1.2230518028672328e-14,0.0
dash,0.0,2.370384887153072e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dating sim,0.0001673172310530533,5.676115462545876e-08,0.0,6.583283430495809e-06,0.0,1.3189603965523813e-18,0.0,9.201267580295607e-14,0.0,0.0,0.0007040772920802709,0.0,0.0,0.0,0.0,6.07793463755101e-05,1.087835437508476e-08,1.1233762159769986e-06,0.0,0.0,0.0004074228642392888,7.050372159488787e-12,0.0,0.002376717024974294,0.00026838257519377256,0.000191355087864332,1.1470646090374958e-17,0.006497394721600483,2.115294551848738e-07,0.0,0.0006024609941433153,0.0,5.804695131378502e-17,7.274786002058018e-08,1.3373305963279928e-05,0.0,1.7207453437876063e-12,0.0,0.0,2.7061412539490975e-14,0.0,4.6238148668857466e-07,0.0,0.002316971310277178,0.0,0.0,0.0023112450076067034,0.0,1.6421127888599717e-12,7.37788187162032e-20,0.0,0.0,2.2796860900310662e-15,0.00024409049767060487,1.2702078477122036e-06,5.661271989845307e-07,9.212577691094078e-07,0.0,0.0
death,0.0,0.023663544497115857,0.0,0.0,0.0,5.536338102958888e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714386684640495e-23,1.7528192022124618e-08,0.0,0.0,0.0,0.0,8.822868228849834e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05542534537614828,0.0,0.0,0.0,9.630812408844657e-23,0.0,0.0,0.0,0.0,0.0,1.1905215697637445e-17,0.0,0.0,0.0,0.0,1.075796909559034e-07,0.01598222693328199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deckbuilding,0.0,2.8654114993058717e-18,3.711476424924931e-18,2.626244130925853e-18,0.0,1.2546339389517588e-18,0.0,5.814684720627839e-10,0.0,0.0,0.0,0.0,0.0,8.871265916989242e-19,1.8838772213925886e-18,1.980008155091423e-16,0.0,0.0,1.1401755166355192e-16,3.2829203244136263e-15,0.0,9.095012966684013e-09,1.4342617087287403e-17,4.784932083312995e-05,2.061501494005002e-18,1.128929671053347e-16,3.1819788526206846e-09,2.169731708210886e-09,2.9753807141215347e-09,6.287772653274292e-18,1.2269296684304495e-17,7.607287031887604e-19,3.2804688422630377e-09,2.0841060120644548e-18,1.9194565892937937e-18,5.173259611497465e-18,0.00028680085296378866,0.0,0.0,5.523156274552618e-05,1.4349229410194606e-18,0.0,0.0,3.5962811952605263e-09,2.1852388842927543e-18,1.4278325041877766e-10,4.628582763367328e-05,0.0,1.411750492241485e-15,0.0,0.0,6.837579371817602e-13,1.861679328387555e-08,2.334176422488189e-09,6.232586300397283e-16,1.1841208820393138e-16,1.160679620418466e-18,0.0,0.0
deep-plot,0.0,0.0,0.0,0.0,0.0,5.624416271636958e-08,0.0,0.0,0.0,0.0,2.7631645098630442e-24,1.1288448251818113e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.379453507278155e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012119429244266034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009372988876509485,0.0,0.0,0.0,0.0
demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9586263673363367e-16,5.408182280348415e-23,0.0,0.0001494302394509887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1470646090374958e-17,0.0,0.0,0.0,0.0,0.0,0.0,9.710312575726803e-23,0.0,0.0,7.709039021825351e-19,0.0,1.8073512692350738e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913192431380016e-21,0.0,0.0,0.0,0.0,6.255084307639172e-07,0.0,0.0,0.0,0.0,0.0
demons,0.00429181853401199,9.637265770240843e-23,5.778289072296377e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3024415995003184e-20,0.0,0.0,0.0,0.0,0.0,2.7814330475458294e-23,0.0,0.0,0.0,4.052292912294239e-09,0.00010748165496079004,0.0,0.012139531788106884,0.0,2.053696538343377e-12,0.0,5.559741395544926e-20,0.0,3.4804616490311707e-07,0.0,3.168491724463497e-09,5.408578756171233e-09,0.0,6.044163100212528e-24,9.970635416470756e-09,5.300293633900805e-18,0.02675443441410758,0.0,0.008617364536991957,0.0,0.006986304342822847,1.0072520933723743e-18,0.00673021320583471,0.0,7.498003575528254e-14,5.650528315923822e-05,0.0,1.1508490482752766e-16,2.7157468973463292e-08,0.0,0.01829556312883002,0.015229627289002378,3.7656874706387856e-19,0.0,3.136435774572943e-08,0.0,0.0,0.0
design & illustration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5731727489453118e-11,0.017349272785732173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1279231319496974e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
destruction,0.0,1.7353903150499727e-07,0.0,5.972219987386818e-07,0.0,9.923835590998266e-25,0.0,5.754868304323403e-06,0.002588885879738094,0.0,0.0004270194908395644,0.0,0.0,8.826299190408423e-07,0.0,1.9137441297345834e-05,0.0,0.0,5.0725499545921454e-05,9.602266900158993e-24,8.503762753024204e-25,1.8144062495587634e-07,8.888864363126928e-07,1.150909402122765e-05,1.9762278015459458e-21,1.0524315649933524e-21,0.0003666526337789467,0.0035665723719861607,0.0,0.0,0.0,2.9984200261187635e-07,6.571986628452823e-07,0.0,0.0,3.471108963067257e-07,2.6085312680538523e-06,0.002119853238610334,0.0,5.447413588512845e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0006235499411951313,0.0,1.1423165185166526e-07,0.0,0.0,1.4603986390387885e-05,0.007996130048773826,5.180415676785202e-23,1.1597128147563538e-07,0.0,0.004251254287723512,2.5296561289002726e-05,4.455286287817876e-07
detective,0.0042918185340733665,2.364722727190993e-21,1.4698035413813763e-25,1.3585815984488853e-06,0.03568388550703975,1.720051798691756e-24,8.517179328127765e-25,0.0,6.744204714130815e-26,1.391668414290689e-24,3.9950670439194486e-23,1.8871727589577164e-21,0.0,2.4640254864599366e-07,3.997036057612267e-26,1.980008155091423e-16,2.7902857392363357e-23,8.272991925732111e-07,2.1368690035150946e-05,7.287410542218809e-14,3.0875557191671485e-25,9.957674772962791e-08,0.0,4.792780177574565e-05,2.7014240421790193e-23,0.0011576697601316528,0.020974825804216873,1.4562897987386003e-24,5.435219041840516e-25,0.0,1.9579715869987886e-25,8.209453506998401e-10,2.927584421429947e-23,0.0,1.746705673578534e-08,6.274580299992403e-11,2.6635693529543904e-14,8.372210561980305e-24,7.73127326828047e-05,0.008617364536991957,0.006466189167697885,0.006986304342822847,0.0008698473070911304,0.006730213205837551,4.292745710366254e-19,1.204528041555464e-25,4.6308527102235636e-05,4.04167038763468e-25,1.2889266572009293e-15,2.5666818322228756e-08,5.077108562156255e-25,6.837579684660022e-13,0.007995237455379703,2.3824208477040155e-14,0.007117900972936614,1.1880595858233281e-07,0.0009907888142174867,1.4886618686421064e-05,0.0
diaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018928088746390998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
difficult,9.308042769147722e-15,0.0026952693970858713,0.0,0.0003420680019226227,1.5697328908451963e-18,3.605739616493322e-13,3.529174938075693e-13,0.0009028345226335142,0.03408202038298486,1.714807216774982e-14,0.00014943023983523748,6.178260979661839e-05,0.0,1.2658788158184203e-13,0.01466882209551635,0.0007860216758474559,6.211699970377655e-05,2.04675848408845e-12,7.291270821110383e-18,0.01666690085555256,0.01303631960547698,9.770214844979814e-07,0.02230415539580382,1.0676626620477714e-05,0.0001711282853482969,3.1148783185874184e-12,3.1824854318490373e-09,2.0626397175407708e-09,0.007171071377445111,6.62964742793246e-14,8.147294778856715e-06,0.0001553220027274824,1.0857441366159159e-05,3.107208486251961e-10,0.0004252007267358983,0.0005096827498644562,2.1578835467120695e-10,0.02239396242526981,1.8073512692350738e-21,6.160140283674063e-05,0.01400676303784303,0.006295153040962536,2.5889205446390737e-14,6.110898265969983e-09,1.2373268233579912e-10,4.588255546919525e-06,0.022100043685140902,4.27484338621057e-21,1.7858387887331605e-13,9.118659553704225e-12,5.889169048730014e-05,6.8240832867912385e-15,3.0061174741894794e-08,6.278452403968801e-07,1.0062090471239518e-10,3.7980046642464834e-10,2.618835240750433e-09,9.533159278150402e-06,2.3118264934150443e-24
dinn,6.059298634707323e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dinosaurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1763738710261854e-07,0.0,1.0035215796124142e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1279231319496974e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dodge,0.0,2.370384887153072e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527010641585337e-15,0.0,0.0,0.0,0.0,0.0,3.7624194683871543e-16,0.0,0.0,0.0,0.0,9.73776890800347e-14,0.0,0.0,0.0,0.0,0.0,3.0516405122910496e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81409221196831e-15,0.0,0.0,0.0,0.0,1.9889919229411035e-15,2.343585293148887e-25,0.0,0.0,1.3711323795914626e-13,5.508674713367873e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dogs,0.0,0.0,0.0,6.240531133862835e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dragons,0.0,9.637265770240843e-23,0.0,0.0,6.31364590441359e-10,0.0,0.0,0.0,2.4766130669004038e-11,0.0,3.29702636294448e-20,0.0,0.0,7.47928172364408e-11,0.0,0.0,0.0,1.1290261129886176e-24,0.0,0.0,4.906244307877974e-25,0.0,0.0,0.0,0.0,0.0,0.0,5.559741395544926e-20,0.0,0.0,1.7042627931625648e-10,0.0,1.5608372788023318e-24,0.0,0.0,1.4027305216192224e-24,0.0,0.0,1.5854071802430263e-09,0.0,0.0,0.0,2.681952782679191e-10,1.105782693312623e-20,6.144089921674058e-11,0.0,3.312692426284205e-11,0.0,0.0,0.0,0.0,4.497199599863931e-25,2.3935858616716613e-20,1.6177456123801336e-19,0.0,0.0,0.0,3.1299243691251516e-10,0.0
drama,7.836375358679857e-16,6.571984107196679e-10,5.960347272277934e-25,1.353905353341685e-06,0.035684032462304546,4.776760580767867e-09,0.0,0.0015630610711425286,0.0,6.61369062380957e-08,1.302890082280294e-09,0.0,7.47775825887078e-24,0.0,7.461094887034682e-16,0.0,1.2874320447386422e-08,9.595369654722475e-10,2.1368690035093544e-05,7.287410542218809e-14,1.7588458245571748e-15,8.023350477347589e-07,6.114421909032297e-17,8.507412638773099e-08,6.161155936029884e-16,3.3230848547755407e-12,0.020974825980125164,8.187643525321005e-15,3.431793516664098e-09,0.0,0.0,8.209452584230992e-10,4.893884844971676e-09,2.829450689676291e-10,1.2140026111908717e-22,5.341195603223613e-10,4.198661049713871e-09,7.181746018749942e-05,7.731273321464954e-05,4.580834079219632e-10,0.006466190018007546,6.766928979307263e-10,0.000869851943592612,3.7610930222333606e-10,1.7218267964226249e-09,1.1626929890989793e-05,2.2636150042169383e-08,0.0,0.0,8.116558359871624e-07,0.0,0.0,2.3967503565876422e-12,3.183058715940731e-10,0.0,8.869862551912803e-08,0.0009907888142174867,5.7607885198408124e-05,0.0
dread-xp,0.0,1.30089480809103e-22,0.0,0.0,0.0,0.0,0.0,8.096303877522434e-22,2.685623840646128e-23,0.0,0.0,0.0,0.0,0.0,0.004179428042618852,0.0,6.8235590230155655e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.039743105092745e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.939412720989359e-23,0.0,1.419278747527492e-22,0.0,0.0,0.0,0.0,0.0,3.3789543420300293e-22,0.0,0.0,2.690598777587308e-23,2.5467952793776376e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dreams,0.0,0.0,0.0,1.0290557381673546e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drive,0.0,0.0,0.0,0.0,0.0,9.923835590998266e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.602266900158993e-24,0.0,0.0,0.0,0.0,0.0,8.590547533089685e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
driving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7920281319076944e-14,0.0,2.282912185139719e-16,3.5610040545480785e-20,0.0,0.0,0.0,0.0,0.0,3.430662747601014e-22,0.0,0.0,0.0,0.0,0.0,0.0,5.343559305599468e-24,0.0,0.0,0.0,0.0,0.0,1.5400690634055705e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85433130943342e-13,0.0,1.9017949010229126e-17,0.0,0.0018928088746390998,1.742841033488655e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011443236710447809,0.0,0.0,0.0,0.0
duel,0.0,0.023663544497115857,0.0,0.0,0.0,5.536338102958888e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714386684640495e-23,1.7528192022124618e-08,0.0,0.0,0.0,0.0,8.822868228849834e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05542534537614828,0.0,0.0,0.0,9.630812408844657e-23,0.0,0.0,0.0,0.0,0.0,1.1905215697637445e-17,0.0,0.0,0.0,0.0,1.075796909559034e-07,0.01598222693328199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dungeon,0.0,9.637265770240843e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29702636294448e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.559741395544926e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0640127363158969e-10,0.0,1.105782693312623e-20,0.0,0.0,1.875325785333931e-23,0.0,0.0,0.0,0.0,0.0,1.3744392956123042e-11,1.6177456123801336e-19,0.0,0.0,0.0,0.0,0.0
dungeon crawler,2.7554550177922936e-25,3.368849193599967e-14,1.2201804116833208e-11,0.03385521408626042,6.135666203073269e-08,6.382656482338209e-09,0.0,9.463681185582652e-05,2.18280659185714e-09,1.3407793602586582e-09,0.025249088585143024,0.0,0.0,1.510484509024039e-15,1.678962490308541e-11,5.219101485229174e-13,0.0033914732694272816,4.2805810589572295e-09,7.409375735827475e-05,1.9489061353724154e-13,8.49838348292333e-12,0.012598235649991693,6.740035116892274e-16,1.0730205928278917e-05,1.6747758223212614e-15,2.371377560359455e-14,0.019010333708856533,1.5237892456379196e-09,3.731367103847136e-17,7.240631296127891e-16,0.0,5.53539495188076e-12,6.509196962042258e-14,5.7244842037442995e-12,8.342523366848226e-13,1.6843640103581804e-15,0.0002553646135838182,0.007399014822247237,0.0,1.0828084793739009e-12,2.589555985232055e-16,1.0640212575595163e-10,2.544565984493477e-09,0.02398824457247363,0.0,1.0599431767919846e-11,0.002175165619538994,0.0,0.005343623122943141,2.0297390297820753e-12,0.0,5.216115908559927e-05,6.175163886187624e-09,1.0574814925300849e-10,5.002365647096405e-16,1.576304340171376e-11,1.3885154875293288e-15,2.5493505902661046e-08,0.0
